0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0.000367078,0.000524322,0.000628835,0.000827502,0.000496355,0.000483914,0.00038822,0.000495532,0.000278335,0.000614008,0.000691259,0.000792876,0.001044767,0.000717433,0.000400376,0.000405234,0.000388889,0.000548026,0.000843058,0.000519159,0.000694832,0.00066974,0.000394069,0.002251775,0.000416227,0.000621782,0.001105364,0.000449525,0.000441032,0.000816091,0.000733862,0.000506662,0.000353272,0.000592749,-1.93E-05,0.000331093,0.000337574,0.000552723,0.000258903,0.000264999,0.000378846,0.000847216,0.001177184,0.00052063,0.00052037,0.000716854,0.000707671,0.000539243,0.000628045,0.000406376,0.00041855,0.000672575,0.000645635,0.000548563,0.000504612,0.000647503,0.00074954,0.000795903,0.000747912,0.000354909,0.000697908,0.000761665,0.000681246,0.000709017,0.000812996,0.000747785,0.000777076,0.000394427,0.000434686,0.000708182,0.000419015,0.000783562,0.000666676,0.000651724,0.00036755,0.000453281,0.001143275,0.000854944,0.000621218,0.000328352,0.000437683,0.000516222,0.000745855,0.00040393,0.000176855,0.000591325,0.000290713,0.00068318,0.000278616,0.00051644,0.000475193,0.000918508,0.000626883,0.000669155,0.000496461,0.000636593,0.000407804,0.000415609
0.000554433,0.000517083,0.000741741,0.000651286,0.000477607,0.000583074,0.000764121,0.001722105,0.001426287,0.001145504,0.000320497,0.001365987,0.000912689,0.000688585,0.001435362,0.000658731,0.000601775,0.000624201,0.001238647,0.001123854,0.001172179,0.000880425,0.00062103,0.000416227,0.00449003,0.000568323,0.000526178,0.000994891,0.000843059,0.000870891,0.000867386,0.000960521,0.001093791,0.000894924,0.00075651,0.001345365,0.001195686,0.00108309,7.55E-05,0.000652661,0.000979019,0.000807851,0.000307334,0.001397608,0.000957453,0.001036579,0.00103578,0.000553204,0.000626638,0.000337425,0.000536799,0.000410824,0.001350264,0.000461052,0.000906844,0.001090929,0.000775357,0.001234015,0.00183838,0.001040626,0.000697904,0.000725641,0.001015557,0.000348877,0.00094588,0.001464891,0.000531047,0.000370112,0.000842868,0.000845148,0.001776366,0.000625281,0.000718139,0.000894535,0.000398741,0.001555495,0.000653796,0.000717337,0.001000062,0.00056357,0.000655088,0.000219118,0.001246491,0.000759822,0.000282816,0.000570518,0.000311018,0.000749837,0.000331217,0.000497738,0.000531735,0.000445157,0.0005935,0.001213021,0.001575512,0.000815811,0.000999902,0.001255381
0.000444055,0.000537427,0.000511466,0.000833849,0.00060724,0.0006448,0.000311011,0.000361547,0.000763066,0.000766244,0.000622842,0.000806822,0.000749167,0.000716894,0.000801674,0.000568418,0.000741035,0.000584088,0.000819365,0.000801607,0.000763538,0.000732596,0.000462626,0.000621782,0.000568323,0.003890632,0.00070597,0.000649284,0.000501008,0.000934389,0.000695504,0.001042393,0.00032594,0.000788338,0.00058327,0.000570632,0.000549547,0.000494027,0.000202539,0.000171119,0.000607416,0.000761292,0.001050306,0.000628403,0.000855247,0.000963198,0.000736984,0.000825235,0.000644597,0.000734077,0.000535504,0.000703865,0.000785306,0.000745674,0.000588089,0.000854319,0.000631907,0.00085854,0.000773648,0.000673115,0.000746926,0.000663442,0.000948479,0.001048344,0.001049938,0.000437396,0.000590616,0.000498046,0.000339939,0.000781098,0.000584537,0.000900596,0.000529148,0.000798674,0.000367972,0.000511697,0.000729912,0.00052788,0.000709368,0.000171859,0.000556051,0.000677377,0.000828694,0.000368781,0.000247084,0.000686967,0.000301044,0.000996999,0.000294175,0.000370932,0.000690637,0.000837882,0.000691323,0.000727494,0.000611022,0.00076798,0.000341561,0.000519872
0.000562438,0.000513794,0.000473237,0.001063937,0.000669072,0.000790596,0.00068961,0.000216212,0.000387135,0.001155667,0.001485632,0.00136512,0.001023637,0.001106376,0.000465525,0.000836018,0.000523336,0.000571968,0.000721678,0.000572907,0.000294961,0.000889892,0.000544014,0.001105364,0.000526178,0.00070597,0.00378649,0.000708935,0.000856438,0.00098776,0.0007225,0.001178841,0.000378003,0.000817544,-0.000108786,0.000199579,0.000983166,0.000608552,0.000346911,0.000350472,0.000938848,0.001172622,0.001334781,0.00068274,0.000600096,0.000448647,0.001365877,0.000918445,0.000822421,0.000569475,0.000548212,0.001044669,0.000811561,0.000723257,0.000881122,0.000913891,0.000906263,0.001217785,0.001238451,0.000349352,0.001019618,0.001064734,0.001054375,0.001470934,0.000885697,0.000349345,0.00135284,0.000512408,0.000849096,0.00066467,0.00030328,0.001256151,0.000959171,0.001400773,0.000327057,0.000615741,0.001017287,0.000866042,0.000751423,0.000342059,0.000692782,0.001004649,0.000965033,0.000856687,0.000162448,0.000612298,0.000287115,0.00079884,0.0001703,0.000654271,0.000348489,0.000792127,0.000702085,0.00078872,0.000385278,0.000679498,0.000462022,0.000958606
0.000833194,0.000555973,0.000834761,0.000755752,0.000624974,0.000924967,0.001148516,0.000762319,0.001310017,0.001178895,0.000532405,0.00127807,0.00079847,0.001050713,0.001286327,0.000581374,0.00121184,0.000879614,0.000567722,0.002161879,0.000487191,0.00109826,0.000782581,0.000449525,0.000994891,0.000649284,0.000708935,0.001896929,0.001125675,0.001208956,0.000934339,0.001569959,0.000641858,0.000991931,0.000409215,0.001084286,0.000786165,0.001349986,0.000378845,0.000446923,0.001221396,0.000922129,0.000510841,0.001402218,0.001664293,0.001417427,0.001190122,0.000823676,0.000974244,0.000457669,0.00056129,0.000426911,0.001589536,0.00064244,0.001095765,0.001310448,0.000678834,0.001081316,0.001586018,0.001512585,0.000888727,0.001066296,0.001492006,0.000629288,0.001078808,0.000906872,0.000585588,0.000545708,0.001248461,0.001258979,0.001309772,0.000893638,0.001182741,0.001233311,0.000590831,0.001147442,0.000724743,0.000975694,0.000986266,0.000341081,0.001075089,0.000721544,0.001121395,0.000324227,0.000334197,0.000630675,0.000456771,0.001033939,0.000343381,0.000879939,0.000555302,0.000611974,0.000855859,0.001473409,0.001304146,0.0009155,0.00044958,0.001289911
0.00070372,0.000547636,0.000994627,0.000837136,0.000567588,0.000948109,0.000828578,0.000670395,0.000870792,0.001325563,0.000595545,0.00121879,0.000927955,0.001038859,0.001100019,0.000739597,0.001005383,0.000886212,0.000447202,0.001532913,0.000828024,0.001058981,0.00074099,0.000441032,0.000843059,0.000501008,0.000856438,0.001125675,0.001715517,0.001124395,0.000811463,0.001195983,0.000670354,0.001145383,0.000435446,0.000921411,0.000960724,0.001074288,0.000366901,0.000596766,0.001151968,0.000851444,0.000841885,0.001189067,0.001229425,0.00137532,0.000959291,0.000947156,0.000866638,0.000482587,0.000536661,0.000965443,0.00128691,0.0004913,0.001040852,0.001212892,0.00084961,0.001120201,0.001301479,0.000968215,0.001002017,0.001126405,0.001570115,0.000796787,0.001005394,0.000765423,0.000774233,0.000573838,0.001163003,0.001165728,0.001193228,0.00100155,0.001097154,0.001222676,0.000483936,0.001014639,0.001042484,0.001185772,0.000919128,0.000281821,0.000975098,0.000932681,0.001140098,0.000401012,0.000322855,0.000588853,0.000418508,0.000905587,0.000313357,0.000941388,0.000507654,0.00066243,0.000779571,0.001448462,0.001094183,0.000814754,0.000398368,0.001516093
0.00085269,0.000681449,0.000983335,0.001088887,0.000788511,0.001135074,0.000984244,0.000689287,0.00090815,0.001399038,0.000740085,0.001364944,0.001080104,0.001069825,0.001006522,0.000673634,0.001041704,0.000970854,0.000578847,0.001387296,0.000723645,0.001240639,0.00085925,0.000816091,0.000870891,0.000934389,0.00098776,0.001208956,0.001124395,0.001894195,0.001002001,0.001622334,0.000787311,0.001000851,0.000355721,0.000821703,0.000876255,0.001123435,0.000437014,0.000510437,0.001108734,0.001142115,0.000929323,0.00123388,0.001355665,0.001451431,0.000990056,0.000982134,0.001045176,0.000731041,0.000688499,0.000780128,0.00142814,0.000894507,0.001124767,0.001379743,0.001047082,0.001245383,0.001408933,0.001014512,0.0012473,0.001221229,0.001596763,0.000882788,0.001207681,0.000970289,0.000808258,0.000661465,0.000981696,0.001532192,0.001088618,0.001169382,0.001099273,0.001688718,0.000593698,0.00096397,0.001155485,0.001301039,0.001199951,0.000441056,0.00096977,0.001065969,0.000986029,0.000448582,0.000394869,0.000791227,0.000511171,0.001166009,0.000413591,0.001045734,0.000586414,0.000852347,0.001059888,0.001294586,0.001078483,0.001055766,0.000630696,0.001458707
0.000661154,0.000413754,0.000939631,0.000776452,0.00062169,0.000793988,0.000700748,0.000745132,0.000782064,0.001130678,0.000499912,0.001115198,0.000738939,0.001202998,0.000979318,0.000633113,0.000813964,0.000987694,0.000493007,0.001452226,0.000673918,0.001411575,0.000703688,0.000733862,0.000867386,0.000695504,0.0007225,0.000934339,0.000811463,0.001002001,0.002517024,0.000905372,0.000468029,0.001250166,0.000309831,0.000681446,0.000763802,0.000846325,0.000304965,0.000690668,0.00073849,0.00091624,0.000694703,0.000908103,0.001249016,0.001057987,0.001216353,0.000661042,0.00097036,0.000385261,0.000472514,0.000612224,0.000994847,0.000629469,0.000916739,0.001123063,0.000854651,0.001298029,0.001336352,0.000820944,0.000817035,0.001374272,0.001388128,0.000847908,0.001119875,0.00071996,0.000519019,0.000388572,0.000820434,0.000946515,0.000918054,0.000970936,0.001103151,0.001086987,0.00045783,0.001085926,0.000885322,0.000788715,0.000743829,0.000191839,0.000800024,0.000569722,0.001257134,0.000406238,0.000213532,0.000597518,0.000286595,0.000791463,0.000225087,0.001012702,0.000395485,0.000743541,0.000730778,0.001191016,0.000803027,0.000656758,0.000273039,0.00105286
0.00088192,0.000710194,0.001233147,0.001078323,0.0006768,0.001208111,0.000997038,0.000952867,0.001005278,0.001490148,0.000864524,0.001717043,0.001264547,0.001165612,0.001178121,0.000729358,0.00107101,0.000961391,0.000604903,0.002041777,0.000352673,0.001242003,0.000854919,0.000506662,0.000960521,0.001042393,0.001178841,0.001569959,0.001195983,0.001622334,0.000905372,0.004834893,0.000873071,0.001170607,0.000765608,0.00098218,0.000897952,0.001203068,0.000332606,0.00036002,0.001478901,0.001231714,0.000917307,0.002058655,0.001483059,0.00181155,0.001754049,0.001091256,0.000877382,0.000600322,0.000441997,0.000774588,0.002194848,0.000565678,0.000985341,0.001361253,0.000765622,0.001364534,0.002045305,0.001401934,0.001329797,0.000927679,0.001996785,0.000889659,0.001246015,0.000974371,0.001155078,0.000404447,0.001213102,0.001780103,0.001316109,0.001494631,0.001308063,0.002074385,0.000329342,0.001279393,0.00115898,0.001177154,0.001525096,0.000480631,0.001092347,0.001202233,0.001256821,0.00072014,0.000223739,0.000575539,0.000551221,0.001029987,0.000271464,0.001195354,0.000464495,0.000866863,0.000805232,0.001508921,0.001214362,0.001238445,0.000908296,0.001575978
0.000376032,0.00035483,0.000342968,0.000669666,0.000399825,0.000551967,0.000737805,0.001087365,0.000820414,0.000881509,0.000295054,0.00113951,0.000491237,0.000321129,0.000950532,0.000387635,0.000774093,0.000481781,0.000969308,0.000838109,0.001315516,0.000383007,0.000425207,0.000353272,0.001093791,0.00032594,0.000378003,0.000641858,0.000670354,0.000787311,0.000468029,0.000873071,0.002505901,0.000501599,0.000827277,0.000745705,0.000718899,0.000757623,0.000202865,9.73E-05,0.000613153,0.000569779,0.000478296,0.000779134,0.000992611,0.001172115,0.000799913,0.000460155,0.000580033,0.000149138,0.000355932,0.000329083,0.000640764,0.000603137,0.000459688,0.000681136,0.000529286,0.000749914,0.000498665,0.000559333,0.000595222,0.000823389,0.001043735,0.000283709,0.000943383,0.001436416,0.000619436,0.000218876,0.000681054,0.000978216,0.000753736,0.000772892,0.000543023,0.000883586,0.000166619,0.00108952,0.000447077,0.000523175,0.000563398,0.000470116,0.000369378,0.000682814,0.000593525,0.000780763,0.000135789,0.000432977,0.00016176,0.000550034,0.000160867,0.000538476,0.000240256,0.000483717,0.000356329,0.000557811,0.000751442,0.000198685,0.000727427,0.000860805
0.000661062,0.000925086,0.001839509,0.000805985,0.000588311,0.00092232,0.00078653,0.000828414,0.000839308,0.001023626,0.000718583,0.000795613,0.000708066,0.001578056,0.001421926,0.000695077,0.000759363,0.001071001,0.000707994,0.001183251,0.000487851,0.001517897,0.000740421,0.000592749,0.000894924,0.000788338,0.000817544,0.000991931,0.001145383,0.001000851,0.001250166,0.001170607,0.000501599,0.003528288,0.000322715,0.001039121,0.000733174,0.001187397,0.000511212,0.001198954,0.001090786,0.000985136,0.001109555,0.001281997,0.001134158,0.001476476,0.001442867,0.000960353,0.000427719,0.000580937,0.000604976,0.000575649,0.00147068,0.000745132,0.00107496,0.001049331,0.000624257,0.001112525,0.001528877,0.001039124,0.00078658,0.000551006,0.001207291,0.000967981,0.001517519,0.000596193,0.000790459,0.000608966,0.000647123,0.001220631,0.000978202,0.000906148,0.001155762,0.00116159,0.000659404,0.000704403,0.000865148,0.001627486,0.000738422,0.000469483,0.000976324,0.000445975,0.001016329,0.000333673,0.000568342,0.000925729,0.000595842,0.001181348,0.000644976,0.001069597,0.000862961,0.000835956,0.000973808,0.001726187,0.001044836,0.00131613,0.000426351,0.001085887
0.000191722,0.000319642,0.000311147,0.000238073,0.000353506,9.23E-05,0.000111385,0.001292363,0.000599106,0.000355118,-0.000175923,-2.17E-05,-0.00027406,0.000118871,0.000583424,8.66E-05,0.000162347,0.000574517,0.000641377,0.001361414,0.001396579,0.000244274,0.00016316,-1.93E-05,0.00075651,0.00058327,-0.000108786,0.000409215,0.000435446,0.000355721,0.000309831,0.000765608,0.000827277,0.000322715,0.005790126,0.000588427,0.000703718,0.000220228,7.26E-05,0.000627843,0.000337403,2.95E-05,0.000291455,0.000692563,0.000758002,0.000700054,2.35E-06,0.000144716,-2.05E-05,6.03E-05,6.74E-05,3.03E-05,0.000626519,0.000173778,0.000634789,0.000501563,3.90E-05,0.000465244,0.000425706,0.000605963,-9.86E-05,9.25E-05,0.000334452,-0.00022374,0.000699838,0.000702834,-0.000250144,0.00018028,0.000191718,0.000631231,0.000424153,0.000278888,8.29E-05,0.000217211,0.000187807,0.000598052,-0.000359901,0.000190033,0.000585485,0.000376801,0.00026689,-0.000135054,0.001014551,0.000570134,7.63E-05,0.000337647,8.71E-05,0.00061015,0.000305449,0.000307836,0.000429458,0.00058886,0.000405158,0.000400129,0.000327102,0.000352607,0.000727925,0.000669984
0.000495827,0.000598642,0.001010536,0.000452675,0.000467573,0.00055338,0.00101543,0.001059278,0.00137249,0.000881975,0.00011785,0.000904383,0.000360222,0.000693929,0.002122169,0.000238076,0.000452841,0.000530682,0.000707043,0.001685494,0.000607368,0.000755851,0.000555314,0.000331093,0.001345365,0.000570632,0.000199579,0.001084286,0.000921411,0.000821703,0.000681446,0.00098218,0.000745705,0.001039121,0.000588427,0.002231848,0.000902398,0.0013722,0.000233924,0.000736929,0.001320787,0.000825809,0.000231796,0.001190803,0.001171643,0.001112976,0.000847896,0.000823795,0.000373804,0.000302954,0.000408645,0.000210646,0.001293995,0.000468429,0.00075621,0.000680247,0.000424516,0.000615746,0.001607361,0.001457975,0.000494784,0.000509729,0.000931163,0.000384578,0.00060231,0.001049704,0.000323234,0.000352357,0.000962659,0.000978228,0.00182156,0.000589849,0.000828606,0.000713706,0.000410486,0.00088825,0.000493113,0.000825998,0.000769724,0.000349495,0.000743391,9.89E-05,0.001231632,0.000276276,0.000423769,0.000603677,0.000408442,0.000931642,0.000414436,0.000599042,0.000712685,0.00043705,0.000730058,0.001417173,0.001631773,0.000709206,0.000427322,0.00099368
0.000447263,0.000662057,0.000871966,0.000853731,0.000776164,0.00063797,0.00059168,0.001030818,0.000868684,0.000961381,0.000714401,0.000979259,0.000539158,0.001017893,0.001127678,0.000618416,0.000556849,0.000828773,0.000789874,0.001137156,0.000826893,0.000742684,0.000503712,0.000337574,0.001195686,0.000549547,0.000983166,0.000786165,0.000960724,0.000876255,0.000763802,0.000897952,0.000718899,0.000733174,0.000703718,0.000902398,0.003284335,0.000793222,0.000252374,0.000561312,0.001150554,0.001189707,0.000875979,0.000964676,0.000752046,0.000630257,0.000709475,0.001278459,0.000567288,0.000500016,0.000452846,0.000508426,0.001037113,0.000799378,0.001024107,0.000947746,0.000861831,0.001075451,0.00158898,0.000900779,0.000857858,0.00085425,0.001191678,0.000885841,0.000894406,0.001254839,0.00096805,0.000441218,0.000807357,0.001000758,0.00115308,0.000895932,0.000912994,0.000879432,0.000354565,0.001017103,0.00091585,0.001159317,0.000629943,0.000553666,0.000798896,0.000576825,0.001362249,0.00062294,0.000357398,0.000811413,0.000356499,0.000983397,0.00044279,0.000735995,0.000633921,0.000566775,0.000705918,0.001091282,0.000838929,0.000598068,0.000683398,0.001650183
0.00076611,0.000746647,0.001157051,0.000559436,0.000546456,0.00081049,0.001386354,0.000712694,0.001223093,0.00130671,0.000624354,0.001281693,0.000751096,0.001212777,0.001679157,0.000519258,0.001094262,0.001013017,0.000517664,0.001558635,0.000405323,0.000958281,0.000723491,0.000552723,0.00108309,0.000494027,0.000608552,0.001349986,0.001074288,0.001123435,0.000846325,0.001203068,0.000757623,0.001187397,0.000220228,0.0013722,0.000793222,0.002618112,0.000422958,0.000680166,0.001218911,0.001079858,0.00060814,0.001142261,0.001630809,0.001805785,0.000938497,0.000944875,0.000632379,0.000450862,0.000628411,0.000403919,0.001260085,0.000781943,0.000910717,0.001164061,0.000580539,0.0007534,0.001598678,0.001319381,0.000784387,0.000860321,0.001350524,0.000713391,0.000911614,0.000824204,0.000659384,0.000514081,0.000953479,0.001228872,0.001377953,0.000855194,0.001192269,0.001140466,0.000502216,0.001335939,0.000876043,0.001053028,0.000934464,0.000354398,0.00100891,0.000418127,0.001478767,0.000176707,0.000484191,0.000703864,0.000508562,0.001171111,0.000503853,0.00092837,0.00067171,0.000623126,0.000900357,0.001631774,0.001459088,0.000877897,0.000267809,0.001369782
0.000352455,0.00025026,0.000391379,0.000402092,0.000290896,0.000392681,0.00038464,0.00016072,0.00021554,0.000517513,0.000342742,0.000421055,0.000418436,0.000454166,0.000312804,0.000300451,0.000409543,0.000394085,0.000118417,0.000383049,0.000180768,0.000501828,0.000353763,0.000258903,7.55E-05,0.000202539,0.000346911,0.000378845,0.000366901,0.000437014,0.000304965,0.000332606,0.000202865,0.000511212,7.26E-05,0.000233924,0.000252374,0.000422958,0.000468037,0.000223807,0.00032089,0.000437039,0.000402749,0.000244479,0.000529818,0.00056558,0.000309979,0.000414658,0.000354438,0.000272916,0.000336992,0.00030824,0.000350284,0.000397338,0.000574893,0.000624034,0.000291752,0.000343378,0.000473454,0.000373209,0.00042228,0.000401573,0.000592822,0.000418382,0.000455142,0.000178945,0.000440128,0.000329449,0.000282268,0.000392019,0.000225685,0.000482394,0.000447467,0.000421331,0.000253002,0.000335453,0.00038422,0.000481244,0.000368164,5.86E-05,0.000368106,0.000261732,0.000330123,0.000215813,0.00014619,0.000329214,0.000212019,0.000450133,0.000161091,0.000438926,0.000246242,0.000417294,0.000319841,0.000503465,0.000265517,0.000422646,9.75E-05,0.00042374
0.00040078,0.000713202,0.001420325,0.000206404,0.000228686,0.000373683,0.000580069,0.000748396,0.000261244,0.000723915,0.00041007,0.000317351,0.000301327,0.001055122,0.000951604,0.000484568,0.000276229,0.00080767,0.000334142,0.000625357,0.000273327,0.000994312,0.000473564,0.000264999,0.000652661,0.000171119,0.000350472,0.000446923,0.000596766,0.000510437,0.000690668,0.00036002,9.73E-05,0.001198954,0.000627843,0.000736929,0.000561312,0.000680166,0.000223807,0.002513393,0.000518225,0.000526974,0.000320329,0.000787587,0.000416237,0.000482571,0.000353511,0.000271389,-0.000240975,0.000267569,0.000242342,0.000366165,0.000874225,0.000380014,0.000959967,0.000620721,0.000186575,0.000543782,0.00080668,0.000659729,0.000401359,0.000435664,0.000776245,0.00038871,0.000422676,0.000259921,0.000456947,0.000298963,0.000345954,0.000787793,0.000749353,0.000521039,0.000722731,0.000711556,0.00045268,0.000634197,0.000466224,0.000785194,0.000630122,0.000391185,0.000712969,7.10E-05,0.000902737,0.000340764,0.000374985,0.000638243,0.000277115,0.000762281,0.000376965,0.000583628,0.000552393,0.000322802,0.000610818,0.001127264,0.000687168,0.001015248,0.000434873,0.000620634
0.000758736,0.000479401,0.000987877,0.000935597,0.000845424,0.000897713,0.001078587,0.000750607,0.001009797,0.001322026,0.000516728,0.001533089,0.000620863,0.001180525,0.001406228,0.000577574,0.000871368,0.00058971,0.00062139,0.00190771,0.000317797,0.001049436,0.000779058,0.000378846,0.000979019,0.000607416,0.000938848,0.001221396,0.001151968,0.001108734,0.00073849,0.001478901,0.000613153,0.001090786,0.000337403,0.001320787,0.001150554,0.001218911,0.00032089,0.000518225,0.002792682,0.001335368,0.00080335,0.001383857,0.001059809,0.001489153,0.000971567,0.001469876,0.000480277,0.000563663,0.000520538,0.000450253,0.001332302,0.000706963,0.001100698,0.001287037,0.000800153,0.001098633,0.001614709,0.001305608,0.000950404,0.000638749,0.001603029,0.000737959,0.001063002,0.000943549,0.000955557,0.000575914,0.001216281,0.001075838,0.001432226,0.000993779,0.001069063,0.001236046,0.000371839,0.000705647,0.000951002,0.000934653,0.000943098,0.000206242,0.000842619,0.000609817,0.001339845,0.000491321,0.000307939,0.000458962,0.0004018,0.000810889,0.000235806,0.000880396,0.000492955,0.000812483,0.000694419,0.001488528,0.001197008,0.000617212,0.000208013,0.001604564
0.000617283,0.00063379,0.000912472,0.001016596,0.000697856,0.000889825,0.000857333,0.000537208,0.000837214,0.001270966,0.000909385,0.001447005,0.0012536,0.000934484,0.001047957,0.000620959,0.000778234,0.000777387,0.000708618,0.001420103,0.000433162,0.000937473,0.000663128,0.000847216,0.000807851,0.000761292,0.001172622,0.000922129,0.000851444,0.001142115,0.00091624,0.001231714,0.000569779,0.000985136,2.95E-05,0.000825809,0.001189707,0.001079858,0.000437039,0.000526974,0.001335368,0.002711146,0.001077327,0.000955898,0.000961553,0.001087328,0.00074716,0.001578902,0.000773726,0.000656674,0.000634792,0.000815615,0.001003124,0.000891625,0.001381378,0.001023645,0.001038244,0.001008697,0.001593355,0.000959161,0.001074958,0.000733874,0.001477049,0.001008876,0.000858785,0.000751942,0.000920388,0.000564189,0.000744857,0.001237455,0.001086029,0.001065952,0.001003074,0.001136145,0.000573214,0.001048854,0.001220552,0.001278674,0.000905572,0.000245282,0.0008042,0.000896904,0.001305048,0.000317975,0.000421352,0.00071808,0.000453095,0.001056377,0.000422768,0.000696172,0.000691315,0.000923229,0.000782032,0.001395129,0.000986388,0.000707702,0.000347237,0.001249442
0.000545303,0.00069775,0.000674292,0.001226774,0.000966728,0.000696564,0.000405308,0.000363653,0.000233304,0.000794943,0.000951845,0.000914798,0.000879202,0.00204183,0.000465384,0.000855545,0.000651103,0.000662279,0.000712319,0.000341579,0.000652322,0.000691314,0.00065086,0.001177184,0.000307334,0.001050306,0.001334781,0.000510841,0.000841885,0.000929323,0.000694703,0.000917307,0.000478296,0.001109555,0.000291455,0.000231796,0.000875979,0.00060814,0.000402749,0.000320329,0.00080335,0.001077327,0.002983927,0.000533701,0.00045991,0.001030621,0.000531978,0.001113352,0.000705779,0.000648666,0.000598587,0.000882926,0.000689858,0.000907068,0.000681861,0.000959127,0.001079647,0.000892137,0.000984365,0.000340775,0.000900625,0.000798002,0.000816161,0.001117903,0.001006662,0.000302641,0.001022059,0.000663507,0.000463276,0.000805535,0.00048178,0.001449491,0.000930216,0.000895223,0.000512645,0.000264702,0.001075174,0.001318185,0.00076459,0.000286083,0.000665298,0.000626803,0.000687174,0.000586118,0.000195456,0.000693311,0.000438671,0.000930049,0.000272077,0.00069832,0.000571373,0.001138059,0.000717123,0.000698978,0.000353877,0.000737093,0.000422817,0.000932041
0.000718815,0.0005282,0.001143335,0.000761908,0.000633423,0.000946636,0.001061072,0.000909446,0.001133048,0.001278938,0.000564182,0.001256633,0.00097067,0.001212667,0.001358452,0.000448656,0.000951553,0.000873848,0.000788865,0.001949954,0.000736662,0.00111196,0.000706841,0.00052063,0.001397608,0.000628403,0.00068274,0.001402218,0.001189067,0.00123388,0.000908103,0.002058655,0.000779134,0.001281997,0.000692563,0.001190803,0.000964676,0.001142261,0.000244479,0.000787587,0.001383857,0.000955898,0.000533701,0.002874711,0.001389243,0.001533751,0.001118395,0.000849882,0.000647187,0.000455004,0.000545458,0.000541849,0.002618018,0.000515904,0.001121489,0.001139001,0.000966825,0.001341751,0.002282068,0.001286932,0.000811766,0.000829122,0.001645892,0.000917897,0.001089947,0.001052756,0.000724996,0.000573727,0.001123802,0.001442098,0.00136034,0.0008734,0.001023246,0.001467367,0.000498492,0.001203227,0.001083987,0.001025185,0.001177355,0.000394954,0.000891242,0.000888067,0.001496884,0.000495157,0.000290057,0.00057792,0.000420673,0.000862443,0.000279736,0.000819357,0.000436572,0.000649119,0.000644769,0.001763673,0.001405934,0.001054148,0.000767807,0.001478501
0.001061583,0.000535399,0.00095376,0.00097345,0.00075945,0.001044852,0.00155707,0.000953134,0.001587593,0.001381895,0.000873798,0.001621168,0.001040497,0.001005594,0.001590574,0.001062203,0.00188941,0.001098415,0.000768738,0.00188845,0.001075701,0.001533531,0.000893423,0.00052037,0.000957453,0.000855247,0.000600096,0.001664293,0.001229425,0.001355665,0.001249016,0.001483059,0.000992611,0.001134158,0.000758002,0.001171643,0.000752046,0.001630809,0.000529818,0.000416237,0.001059809,0.000961553,0.00045991,0.001389243,0.004716666,0.002786674,0.001307638,0.000923565,0.001325559,0.00046787,0.000717084,0.001042719,0.001583003,0.000798304,0.001294479,0.001598971,0.000988255,0.001289551,0.001638527,0.001098091,0.001029079,0.001696245,0.001852422,0.000820228,0.001727644,0.001688075,0.000835364,0.000636535,0.001326686,0.001442094,0.001233593,0.001134622,0.001547039,0.001299762,0.000428794,0.001750164,0.001341741,0.001066561,0.001100537,0.000220515,0.001358343,0.001042824,0.001575454,0.000667831,0.000352926,0.00066956,0.000475575,0.001352267,0.000335476,0.001469153,0.000577024,0.000956533,0.001058148,0.001256787,0.001418019,0.000706937,0.000423327,0.001420005
0.000966813,0.000503139,0.00108516,0.001139835,0.001000862,0.00115801,0.001641536,0.001167315,0.001296602,0.001581523,0.000851604,0.002070688,0.001722395,0.001443974,0.001316996,0.000973037,0.002799572,0.001254984,0.000984978,0.001939779,0.001277292,0.001415822,0.000973976,0.000716854,0.001036579,0.000963198,0.000448647,0.001417427,0.00137532,0.001451431,0.001057987,0.00181155,0.001172115,0.001476476,0.000700054,0.001112976,0.000630257,0.001805785,0.00056558,0.000482571,0.001489153,0.001087328,0.001030621,0.001533751,0.002786674,0.00485527,0.000914623,0.001037328,0.001282594,0.000518176,0.000654381,0.001147356,0.001554071,0.001007814,0.001589656,0.001493575,0.001237344,0.001761291,0.001612859,0.001123494,0.001311804,0.001933237,0.002512152,0.000772085,0.002023518,0.001450109,0.001396612,0.000588652,0.00121145,0.001452068,0.001343554,0.001421191,0.00137716,0.00190845,0.000463236,0.002313659,0.001655593,0.001266819,0.001283231,0.000229954,0.001169054,0.001075421,0.001849832,0.000704579,0.000321211,0.000678151,0.000570178,0.001239295,0.000309158,0.001586516,0.000632032,0.00089313,0.000859968,0.001706839,0.001496879,0.000840737,0.000463534,0.00181415
